sales_id,date_id,customer_id,product_id,order_id,payment_id,quantity,unit_price,total_price,profit,freight_value,return_id,marketing_id,date,day_of_week,month_name,quarter,year,customer_segment,product_category_name_english,order_status,payment_type,return_reason,channel,campaign_name
101563,416,88990,2646,88990,1,1,29.9,29.9,5.98,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
102491,416,89786,575,89786,1,1,56.1,56.1,11.22,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
105809,416,92642,302,92642,1,1,49.9,49.9,9.98,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
105835,416,92666,31453,92666,1,1,2.2,2.2,0.44000000000000006,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
106694,416,93422,2017,93422,1,1,169.0,169.0,33.800000000000004,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
106894,416,93597,11178,93597,1,1,56.9,56.9,11.38,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
107205,416,93876,21,93876,1,1,89.9,89.9,17.98,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
108183,416,94749,2613,94749,1,1,20.9,20.9,4.18,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
1184,470,1030,967,1030,1,1,28.9,28.9,5.78,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
1589,470,1384,1264,1384,1,1,149.9,149.9,29.980000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
4472,470,3955,3180,3955,1,1,103.0,103.0,20.6,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
4900,470,4338,3458,4338,1,1,116.5,116.5,23.3,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
6669,470,5890,4438,5890,1,1,69.0,69.0,13.8,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
8657,470,7628,5436,7628,1,1,14.99,14.99,2.998,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
8751,470,7714,5485,7714,1,1,179.0,179.0,35.800000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
12701,470,11199,7385,11199,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
17619,470,15495,9410,15495,1,1,84.9,84.9,16.98,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
17620,470,15495,9410,15495,1,1,84.9,84.9,16.98,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19174,470,16817,10017,16817,1,1,17.9,17.9,3.58,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19175,470,16817,10017,16817,1,1,17.9,17.9,3.58,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19176,470,16817,10017,16817,1,1,17.9,17.9,3.58,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19177,470,16817,10018,16817,1,1,49.99,49.99,9.998000000000001,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19413,470,17028,5559,17028,1,1,712.9,712.9,142.58,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
20052,470,17593,10329,17593,1,1,39.99,39.99,7.998000000000001,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
20053,470,17593,10329,17593,1,1,39.99,39.99,7.998000000000001,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
22555,470,19784,11237,19784,1,1,169.0,169.0,33.800000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
27916,470,24459,13169,24459,1,1,249.9,249.9,49.980000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
29607,470,25941,507,25941,1,1,85.9,85.9,17.180000000000003,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
29608,470,25941,507,25941,1,1,85.9,85.9,17.180000000000003,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
32992,470,28894,1055,28894,1,1,14.5,14.5,2.9000000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
33565,470,29400,5653,29400,1,1,12.0,12.0,2.4000000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
42900,470,37598,17691,37598,1,1,30.0,30.0,6.0,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
45808,470,40136,18485,40136,1,1,59.9,59.9,11.98,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
50036,470,43857,12436,43857,1,1,250.0,250.0,50.0,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
54043,470,47347,6498,47347,1,1,19.0,19.0,3.8000000000000003,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
55431,470,48598,6327,48598,1,1,41.8,41.8,8.36,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
57810,470,50671,21599,50671,1,1,63.99,63.99,12.798000000000002,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
58164,470,50993,21694,50993,1,1,41.9,41.9,8.38,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
59934,470,52532,9614,52532,1,1,39.9,39.9,7.98,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
67832,470,59493,1225,59493,1,1,49.0,49.0,9.8,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
74080,470,64902,11223,64902,1,1,19.9,19.9,3.98,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
76113,470,66687,25761,66687,1,1,150.9,150.9,30.180000000000003,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
77144,470,67597,15724,67597,1,1,99.9,99.9,19.980000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
80551,470,70583,26676,70583,1,1,18.99,18.99,3.798,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
83473,470,73182,27250,73182,1,1,7.5,7.5,1.5,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
85240,470,74744,27593,74744,1,1,29.99,29.99,5.998,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
86539,470,75863,2302,75863,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
89234,470,78262,22596,78262,1,1,30.0,30.0,6.0,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
98061,470,85966,11414,85966,1,1,79.49,79.49,15.898,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
99370,470,87106,16222,87106,1,1,58.2,58.2,11.64,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
99785,470,87459,1655,87459,1,1,59.0,59.0,11.8,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
101051,470,88562,832,88562,1,1,29.9,29.9,5.98,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
109213,470,95635,26605,95635,1,1,119.99,119.99,23.998,0.0,,1,2018-08-28 00:00:00,1,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
1249,476,1086,1019,1086,1,1,49.89,49.89,9.978000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
2286,476,2003,1764,2003,1,1,139.9,139.9,27.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
2674,476,2355,2042,2355,1,1,99.9,99.9,19.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
3085,476,2735,2314,2735,1,1,179.9,179.9,35.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
4623,476,4093,2,4093,1,1,117.0,117.0,23.400000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
5163,476,4572,3612,4572,1,1,142.0,142.0,28.400000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
6626,476,5852,2336,5852,1,1,14.49,14.49,2.898,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
6672,476,5892,519,5892,1,1,79.9,79.9,15.980000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
8098,476,7130,5167,7130,1,1,36.82,36.82,7.364000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
8252,476,7270,5249,7270,1,1,199.9,199.9,39.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
9410,476,8289,5827,8289,1,1,149.9,149.9,29.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
9870,476,8700,6050,8700,1,1,19.9,19.9,3.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
11826,476,10438,7004,10438,1,1,49.9,49.9,9.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
14114,476,12433,7995,12433,1,1,28.99,28.99,5.798,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
14481,476,12763,8145,12763,1,1,49.9,49.9,9.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
16205,476,14267,8832,14267,1,1,157.41,157.41,31.482,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
18452,476,16184,8388,16184,1,1,32.7,32.7,6.540000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
18453,476,16184,8388,16184,1,1,32.7,32.7,6.540000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
18455,476,16186,1341,16186,1,1,107.9,107.9,21.580000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
18510,476,16234,9751,16234,1,1,44.9,44.9,8.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
18806,476,16492,4653,16492,1,1,122.73,122.73,24.546000000000003,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19371,476,16990,10085,16990,1,1,548.0,548.0,109.60000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19849,476,17411,10256,17411,1,1,585.0,585.0,117.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
21816,476,19137,5142,19137,1,1,44.06,44.06,8.812000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
23802,476,20891,332,20891,1,1,69.0,69.0,13.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
24011,476,21072,985,21072,1,1,59.0,59.0,11.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
24733,476,21704,4858,21704,1,1,79.0,79.0,15.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
25061,476,21986,6373,21986,1,1,128.0,128.0,25.6,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
27279,476,23918,12953,23918,1,1,299.9,299.9,59.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
27498,476,24104,13023,24104,1,1,98.0,98.0,19.6,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
27794,476,24357,1624,24357,1,1,49.5,49.5,9.9,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
31448,476,27552,14276,27552,1,1,259.0,259.0,51.800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
31687,476,27766,2302,27766,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
31688,476,27766,2302,27766,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
32973,476,28877,507,28877,1,1,85.9,85.9,17.180000000000003,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
33677,476,29486,7678,29486,1,1,246.9,246.9,49.38,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
34858,476,30508,3305,30508,1,1,29.9,29.9,5.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
35305,476,30906,15481,30906,1,1,63.0,63.0,12.600000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
36818,476,32231,15909,32231,1,1,94.9,94.9,18.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
37491,476,32813,16103,32813,1,1,59.9,59.9,11.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
37867,476,33147,16210,33147,1,1,60.0,60.0,12.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
39096,476,34254,43,34254,1,1,69.9,69.9,13.980000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
39445,476,34561,16680,34561,1,1,149.9,149.9,29.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
39529,476,34634,16706,34634,1,1,31.5,31.5,6.300000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
39530,476,34634,16706,34634,1,1,31.5,31.5,6.300000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
40675,476,35653,4764,35653,1,1,119.9,119.9,23.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
40745,476,35708,202,35708,1,1,99.9,99.9,19.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
41074,476,36002,17166,36002,1,1,27.72,27.72,5.5440000000000005,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
41797,476,36624,5131,36624,1,1,326.0,326.0,65.2,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
42262,476,37030,1506,37030,1,1,95.9,95.9,19.180000000000003,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
42265,476,37033,14078,37033,1,1,45.0,45.0,9.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
42508,476,37245,17574,37245,1,1,159.99,159.99,31.998000000000005,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
42509,476,37245,17575,37245,1,1,129.99,129.99,25.998000000000005,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
42696,476,37411,11707,37411,1,1,19.9,19.9,3.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
43079,476,37748,1907,37748,1,1,2160.0,2160.0,432.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
44199,476,38725,5618,38725,1,1,110.32,110.32,22.064,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
44618,476,39087,16147,39087,1,1,98.0,98.0,19.6,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
44936,476,39372,18244,39372,1,1,119.9,119.9,23.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
45236,476,39624,5935,39624,1,1,285.0,285.0,57.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
45418,476,39790,7317,39790,1,1,228.0,228.0,45.6,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
45639,476,39987,575,39987,1,1,56.1,56.1,11.22,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
45967,476,40274,1383,40274,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
45968,476,40274,1383,40274,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
47298,476,41443,2302,41443,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
47518,476,41631,332,41631,1,1,69.0,69.0,13.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
47519,476,41631,332,41631,1,1,69.0,69.0,13.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
47998,476,42044,2613,42044,1,1,20.9,20.9,4.18,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48657,476,42631,864,42631,1,1,12.99,12.99,2.5980000000000003,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48898,476,42844,19368,42844,1,1,217.9,217.9,43.580000000000005,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48909,476,42855,19373,42855,1,1,59.9,59.9,11.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51163,476,44873,1253,44873,1,1,55.0,55.0,11.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51319,476,45011,19989,45011,1,1,18.49,18.49,3.698,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51320,476,45011,19989,45011,1,1,18.49,18.49,3.698,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51812,476,45441,3019,45441,1,1,55.0,55.0,11.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
52161,476,45747,20205,45747,1,1,18.9,18.9,3.78,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
52430,476,45978,20263,45978,1,1,29.99,29.99,5.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
52431,476,45978,5096,45978,1,1,23.99,23.99,4.798,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
52432,476,45978,4179,45978,1,1,29.99,29.99,5.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
52433,476,45978,20264,45978,1,1,23.99,23.99,4.798,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
53688,476,47051,20563,47051,1,1,41.99,41.99,8.398000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
53968,476,47287,20625,47287,1,1,39.9,39.9,7.98,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
53979,476,47298,3204,47298,1,1,99.9,99.9,19.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
54380,476,47636,5351,47636,1,1,118.99,118.99,23.798000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
55179,476,48369,20953,48369,1,1,11.9,11.9,2.3800000000000003,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
55883,476,49000,19955,49000,1,1,24.99,24.99,4.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
56408,476,49458,1789,49458,1,1,55.0,55.0,11.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
56409,476,49458,11513,49458,1,1,45.0,45.0,9.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
58865,476,51597,21875,51597,1,1,30.0,30.0,6.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
60619,476,53117,21063,53117,1,1,65.0,65.0,13.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
62345,476,54640,3521,54640,1,1,25.89,25.89,5.178000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
62512,476,54787,19955,54787,1,1,24.99,24.99,4.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
63186,476,55392,11937,55392,1,1,16.9,16.9,3.38,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
64292,476,56367,2336,56367,1,1,14.49,14.49,2.898,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
66003,476,57873,23502,57873,1,1,119.0,119.0,23.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
66383,476,58204,12515,58204,1,1,92.0,92.0,18.400000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
68062,476,59705,24006,59705,1,1,59.0,59.0,11.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
68137,476,59769,332,59769,1,1,69.0,69.0,13.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
68843,476,60394,15388,60394,1,1,97.99,97.99,19.598,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
69768,476,61187,5618,61187,1,1,110.32,110.32,22.064,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
69769,476,61187,24393,61187,1,1,110.32,110.32,22.064,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
69770,476,61187,5617,61187,1,1,110.32,110.32,22.064,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
69857,476,61266,3401,61266,1,1,13.5,13.5,2.7,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
69975,476,61368,24434,61368,1,1,131.9,131.9,26.380000000000003,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
70073,476,61455,24457,61455,1,1,149.99,149.99,29.998000000000005,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
70300,476,61659,2302,61659,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
70831,476,62104,12906,62104,1,1,120.0,120.0,24.0,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
70915,476,62174,10936,62174,1,1,44.99,44.99,8.998000000000001,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
71589,476,62770,24802,62770,1,1,59.89,59.89,11.978000000000002,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
71976,476,63113,24891,63113,1,1,149.0,149.0,29.8,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
73728,476,64607,396,64607,1,1,188.0,188.0,37.6,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
73978,476,64811,21,64811,1,1,79.99,79.99,15.998,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
74928,476,65643,1898,65643,1,1,55.49,55.49,11.098,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
75334,476,66002,25618,66002,1,1,159.9,159.9,31.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
75384,476,66051,1430,66051,1,1,134.99,134.99,26.998000000000005,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
76457,476,66997,4358,66997,1,1,99.9,99.9,19.980000000000004,0.0,,1,2018-08-23 00:00:00,3,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
